dataset,label,feature_battery,task_type,best_model,n_features,n_train,n_val,n_test,timestamp,train_best_loss,train_best_model,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_n_classes,train_class_distribution,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_n_classes,val_class_distribution,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_n_classes,test_class_distribution,train_r2,train_mse,train_rmse,train_mae,train_mean_target,train_std_target,val_r2,val_mse,val_rmse,val_mae,val_mean_target,val_std_target,test_r2,test_mse,test_rmse,test_mae,test_mean_target,test_std_target,error
Filtered_group_category_label,group_category_label,extended_features,classification,CatBoostClassifier,71.0,3427.0,1127.0,1079.0,2026-02-12T22:19:02.381260,0.3871494974240955,CatBoostClassifier,0.7855266997373797,0.7879568709552903,0.7836381007984118,0.784182877312322,,6.0,"{7.0: 593, 8.0: 548, 24.0: 596, 25.0: 549, 26.0: 595, 27.0: 546}",0.8003549245785271,0.8023835178789679,0.7957864725418995,0.7972029968103053,,6.0,"{7.0: 204, 8.0: 173, 24.0: 203, 25.0: 172, 26.0: 203, 27.0: 172}",0.6163113994439295,0.6082748037370619,0.6072431017683672,0.6072360134145092,,6.0,"{7.0: 205, 8.0: 156, 24.0: 203, 25.0: 156, 26.0: 202, 27.0: 157}",,,,,,,,,,,,,,,,,,,
Filtered_group_category_label,group_category_label,simple_features,classification,LGBMClassifier,21.0,3427.0,1127.0,1079.0,2026-02-12T22:13:53.383486,0.390224968677639,LGBMClassifier,0.7248322147651006,0.7259348376085986,0.7228243652448136,0.7229656329069262,,6.0,"{7.0: 593, 8.0: 548, 24.0: 596, 25.0: 549, 26.0: 595, 27.0: 546}",0.7630878438331854,0.7632793169005866,0.7583946402092612,0.7594606648956664,,6.0,"{7.0: 204, 8.0: 173, 24.0: 203, 25.0: 172, 26.0: 203, 27.0: 172}",0.6126042632066728,0.6049046537935736,0.6050147375469657,0.6039483990527647,,6.0,"{7.0: 205, 8.0: 156, 24.0: 203, 25.0: 156, 26.0: 202, 27.0: 157}",,,,,,,,,,,,,,,,,,,
Filtered_meta_delay_label,meta_delay_label,all_features,classification,LGBMClassifier,479.0,3237.0,1200.0,1196.0,2026-02-12T23:03:55.034035,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,1.0,2.0,"{0.0: 1618, 1.0: 1619}",1.0,1.0,1.0,1.0,1.0,2.0,"{0.0: 600, 1.0: 600}",1.0,1.0,1.0,1.0,1.0,2.0,"{0.0: 599, 1.0: 597}",,,,,,,,,,,,,,,,,,,
Filtered_meta_delay_label,meta_delay_label,complex_features,classification,LGBMClassifier,380.0,3237.0,1200.0,1196.0,2026-02-12T22:51:41.704272,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,1.0,2.0,"{0.0: 1618, 1.0: 1619}",1.0,1.0,1.0,1.0,1.0,2.0,"{0.0: 600, 1.0: 600}",1.0,1.0,1.0,1.0,1.0,2.0,"{0.0: 599, 1.0: 597}",,,,,,,,,,,,,,,,,,,
Filtered_meta_delay_label,meta_delay_label,distance_features,classification,LGBMClassifier,32.0,3237.0,1200.0,1196.0,2026-02-12T22:56:42.927207,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,1.0,2.0,"{0.0: 1618, 1.0: 1619}",1.0,1.0,1.0,1.0,1.0,2.0,"{0.0: 600, 1.0: 600}",1.0,1.0,1.0,1.0,1.0,2.0,"{0.0: 599, 1.0: 597}",,,,,,,,,,,,,,,,,,,
Filtered_meta_delay_label,meta_delay_label,extended_features,classification,LGBMClassifier,70.0,3237.0,1200.0,1196.0,2026-02-12T22:45:12.448743,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,1.0,2.0,"{0.0: 1618, 1.0: 1619}",1.0,1.0,1.0,1.0,1.0,2.0,"{0.0: 600, 1.0: 600}",1.0,1.0,1.0,1.0,1.0,2.0,"{0.0: 599, 1.0: 597}",,,,,,,,,,,,,,,,,,,
Filtered_meta_delay_label,meta_delay_label,simple_features,classification,LGBMClassifier,20.0,3237.0,1200.0,1196.0,2026-02-12T22:39:31.396953,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,1.0,2.0,"{0.0: 1618, 1.0: 1619}",1.0,1.0,1.0,1.0,1.0,2.0,"{0.0: 600, 1.0: 600}",1.0,1.0,1.0,1.0,1.0,2.0,"{0.0: 599, 1.0: 597}",,,,,,,,,,,,,,,,,,,
Filtered_meta_spatial_filter_label,meta_spatial_filter_label,all_features,classification,LGBMClassifier,479.0,3237.0,1198.0,1198.0,2026-02-12T23:33:08.192664,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,,3.0,"{1.0: 1079, 2.0: 1079, 3.0: 1079}",1.0,1.0,1.0,1.0,,3.0,"{1.0: 400, 2.0: 400, 3.0: 398}",1.0,1.0,1.0,1.0,,3.0,"{1.0: 400, 2.0: 400, 3.0: 398}",,,,,,,,,,,,,,,,,,,
Filtered_meta_spatial_filter_label,meta_spatial_filter_label,complex_features,classification,LGBMClassifier,380.0,3237.0,1198.0,1198.0,2026-02-12T23:20:13.415141,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,,3.0,"{1.0: 1079, 2.0: 1079, 3.0: 1079}",1.0,1.0,1.0,1.0,,3.0,"{1.0: 400, 2.0: 400, 3.0: 398}",1.0,1.0,1.0,1.0,,3.0,"{1.0: 400, 2.0: 400, 3.0: 398}",,,,,,,,,,,,,,,,,,,
Filtered_meta_spatial_filter_label,meta_spatial_filter_label,distance_features,classification,LGBMClassifier,32.0,3237.0,1198.0,1198.0,2026-02-12T23:25:13.918260,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,,3.0,"{1.0: 1079, 2.0: 1079, 3.0: 1079}",1.0,1.0,1.0,1.0,,3.0,"{1.0: 400, 2.0: 400, 3.0: 398}",1.0,1.0,1.0,1.0,,3.0,"{1.0: 400, 2.0: 400, 3.0: 398}",,,,,,,,,,,,,,,,,,,
Filtered_meta_spatial_filter_label,meta_spatial_filter_label,extended_features,classification,LGBMClassifier,70.0,3237.0,1198.0,1198.0,2026-02-12T23:13:57.754439,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,,3.0,"{1.0: 1079, 2.0: 1079, 3.0: 1079}",1.0,1.0,1.0,1.0,,3.0,"{1.0: 400, 2.0: 400, 3.0: 398}",1.0,1.0,1.0,1.0,,3.0,"{1.0: 400, 2.0: 400, 3.0: 398}",,,,,,,,,,,,,,,,,,,
Filtered_meta_spatial_filter_label,meta_spatial_filter_label,simple_features,classification,LGBMClassifier,20.0,3237.0,1198.0,1198.0,2026-02-12T23:08:56.943508,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,,3.0,"{1.0: 1079, 2.0: 1079, 3.0: 1079}",1.0,1.0,1.0,1.0,,3.0,"{1.0: 400, 2.0: 400, 3.0: 398}",1.0,1.0,1.0,1.0,,3.0,"{1.0: 400, 2.0: 400, 3.0: 398}",,,,,,,,,,,,,,,,,,,
Gap_gap_label,gap_label,all_features,classification,LGBMClassifier,471.0,1680.0,600.0,600.0,2026-02-12T23:58:27.011243,0.6307072352574341,LGBMClassifier,0.7327380952380952,0.7389192133983411,0.7327380952380952,0.731479836224114,,4.0,"{0.0: 420, 300.0: 420, 600.0: 420, 900.0: 420}",0.7233333333333334,0.7326819248213168,0.7233333333333333,0.72119803254182,,4.0,"{0.0: 150, 300.0: 150, 600.0: 150, 900.0: 150}",0.3283333333333333,0.320757651528063,0.3283333333333333,0.3195614744908653,,4.0,"{0.0: 150, 300.0: 150, 600.0: 150, 900.0: 150}",,,,,,,,,,,,,,,,,,,
Gap_gap_label,gap_label,complex_features,classification,LGBMClassifier,372.0,1680.0,600.0,600.0,2026-02-12T23:48:20.401117,0.6758728104568811,LGBMClassifier,0.3851190476190476,0.3852445192763825,0.3851190476190476,0.3834339501890983,,4.0,"{0.0: 420, 300.0: 420, 600.0: 420, 900.0: 420}",0.385,0.3943306666608805,0.385,0.380284447907016,,4.0,"{0.0: 150, 300.0: 150, 600.0: 150, 900.0: 150}",0.2533333333333333,0.2449834170765444,0.2533333333333333,0.2335376601766418,,4.0,"{0.0: 150, 300.0: 150, 600.0: 150, 900.0: 150}",,,,,,,,,,,,,,,,,,,
Gap_gap_label,gap_label,distance_features,classification,LGBMClassifier,24.0,1680.0,600.0,600.0,2026-02-12T23:53:24.867327,0.6988504808245535,LGBMClassifier,0.8226190476190476,0.8226932011953564,0.8226190476190477,0.8225460267235025,,4.0,"{0.0: 420, 300.0: 420, 600.0: 420, 900.0: 420}",0.855,0.8578191081693678,0.855,0.8551030155660991,,4.0,"{0.0: 150, 300.0: 150, 600.0: 150, 900.0: 150}",0.25,0.2524877697478572,0.25,0.2488994442908588,,4.0,"{0.0: 150, 300.0: 150, 600.0: 150, 900.0: 150}",,,,,,,,,,,,,,,,,,,
Gap_gap_label,gap_label,extended_features,classification,CatBoostClassifier,62.0,1680.0,600.0,600.0,2026-02-12T23:43:17.641072,0.6377942085390136,CatBoostClassifier,0.5446428571428571,0.5711029231954734,0.5446428571428571,0.531083277404482,,4.0,"{0.0: 420, 300.0: 420, 600.0: 420, 900.0: 420}",0.5183333333333333,0.5313458523225449,0.5183333333333333,0.5022111938587013,,4.0,"{0.0: 150, 300.0: 150, 600.0: 150, 900.0: 150}",0.3833333333333333,0.3766406765152036,0.3833333333333333,0.3711733305069917,,4.0,"{0.0: 150, 300.0: 150, 600.0: 150, 900.0: 150}",,,,,,,,,,,,,,,,,,,
Gap_gap_label,gap_label,simple_features,classification,XGBClassifier,12.0,1680.0,600.0,600.0,2026-02-12T23:38:13.823896,0.6337821083501072,XGBClassifier,0.4089285714285714,0.4375273730846692,0.4089285714285714,0.4056848781769885,,4.0,"{0.0: 420, 300.0: 420, 600.0: 420, 900.0: 420}",0.3783333333333333,0.3965662176604004,0.3783333333333333,0.3743663788282069,,4.0,"{0.0: 150, 300.0: 150, 600.0: 150, 900.0: 150}",0.3433333333333333,0.3510104386467572,0.3433333333333333,0.3452147270926333,,4.0,"{0.0: 150, 300.0: 150, 600.0: 150, 900.0: 150}",,,,,,,,,,,,,,,,,,,
Gap_group_category_label,group_category_label,all_features,classification,RandomForestClassifier,472.0,1680.0,600.0,600.0,2026-02-13T00:23:36.145974,0.2920054372931941,RandomForestClassifier,0.8964285714285715,0.897635183850036,0.8937088815789473,0.8951986106789003,0.8937088815789472,2.0,"{7.0: 912, 8.0: 768}",0.88,0.883621663128416,0.8780715811965812,0.8791608391608392,0.8780715811965812,2.0,"{7.0: 312, 8.0: 288}",0.69,0.6895089285714286,0.688969017094017,0.6891157068996256,0.688969017094017,2.0,"{7.0: 312, 8.0: 288}",,,,,,,,,,,,,,,,,,,
Gap_group_category_label,group_category_label,complex_features,classification,LGBMClassifier,373.0,1680.0,600.0,600.0,2026-02-13T00:13:30.434374,0.3111647449204207,LGBMClassifier,1.0,1.0,1.0,1.0,1.0,2.0,"{7.0: 912, 8.0: 768}",1.0,1.0,1.0,1.0,1.0,2.0,"{7.0: 312, 8.0: 288}",0.67,0.6697635135135135,0.6700053418803418,0.6697651663405089,0.670005341880342,2.0,"{7.0: 312, 8.0: 288}",,,,,,,,,,,,,,,,,,,
Gap_group_category_label,group_category_label,distance_features,classification,ExtraTreesClassifier,25.0,1680.0,600.0,600.0,2026-02-13T00:18:30.949729,0.4405500479692996,ExtraTreesClassifier,0.6017857142857143,0.6183108629803409,0.5767886513157895,0.5493632699309683,0.5767886513157895,2.0,"{7.0: 912, 8.0: 768}",0.59,0.6246081504702194,0.577857905982906,0.5410219413901189,0.577857905982906,2.0,"{7.0: 312, 8.0: 288}",0.5583333333333333,0.5695205648545895,0.5470085470085471,0.5130332515596718,0.547008547008547,2.0,"{7.0: 312, 8.0: 288}",,,,,,,,,,,,,,,,,,,
Gap_group_category_label,group_category_label,extended_features,classification,LGBMClassifier,63.0,1680.0,600.0,600.0,2026-02-13T00:08:28.610480,0.3207421801542029,LGBMClassifier,0.7202380952380952,0.7194176686872702,0.7143640350877194,0.7154467442869519,0.7143640350877194,2.0,"{7.0: 912, 8.0: 768}",0.7233333333333334,0.7249422004623962,0.7208867521367521,0.7210740330006384,0.7208867521367521,2.0,"{7.0: 312, 8.0: 288}",0.6666666666666666,0.6671426628586972,0.6641292735042734,0.6639446180730584,0.6641292735042735,2.0,"{7.0: 312, 8.0: 288}",,,,,,,,,,,,,,,,,,,
Gap_group_category_label,group_category_label,simple_features,classification,CatBoostClassifier,13.0,1680.0,600.0,600.0,2026-02-13T00:03:27.780181,0.3371810351766884,CatBoostClassifier,0.7708333333333334,0.7696322686193058,0.7675438596491229,0.7683194383501536,0.7675438596491228,2.0,"{7.0: 912, 8.0: 768}",0.7833333333333333,0.7909722222222222,0.779780982905983,0.780167748917749,0.779780982905983,2.0,"{7.0: 312, 8.0: 288}",0.7,0.6995535714285714,0.6989850427350428,0.6991442324835087,0.6989850427350428,2.0,"{7.0: 312, 8.0: 288}",,,,,,,,,,,,,,,,,,,
Memory_1_group_category_label,group_category_label,all_features,classification,XGBClassifier,471.0,6740.0,2248.0,1796.0,2026-02-13T00:49:13.543114,0.5275703724659824,XGBClassifier,0.7388724035608308,0.733752884097041,0.732660895268021,0.7325286212539843,,4.0,"{7.0: 1350, 8.0: 1799, 10.0: 1574, 11.0: 2017}",0.6743772241992882,0.6560771676337537,0.7117938097593143,0.6575464654151773,,4.0,"{7.0: 900, 8.0: 450, 10.0: 674, 11.0: 224}",0.4181514476614699,0.3985719272716022,0.4181185648442747,0.4028609668842849,,4.0,"{7.0: 450, 8.0: 449, 10.0: 448, 11.0: 449}",,,,,,,,,,,,,,,,,,,
Memory_1_group_category_label,group_category_label,complex_features,classification,LGBMClassifier,372.0,6740.0,2248.0,1796.0,2026-02-13T00:38:47.533682,0.5397861335400993,LGBMClassifier,0.6682492581602374,0.6623709390965798,0.6605474127103994,0.660364639089407,,4.0,"{7.0: 1350, 8.0: 1799, 10.0: 1574, 11.0: 2017}",0.5854092526690391,0.5759120230402616,0.6252027695351138,0.5713791224049379,,4.0,"{7.0: 900, 8.0: 450, 10.0: 674, 11.0: 224}",0.4170378619153674,0.3985753626440722,0.416970290018383,0.4028154555538927,,4.0,"{7.0: 450, 8.0: 449, 10.0: 448, 11.0: 449}",,,,,,,,,,,,,,,,,,,
Memory_1_group_category_label,group_category_label,distance_features,classification,XGBClassifier,24.0,6740.0,2248.0,1796.0,2026-02-13T00:44:01.141610,0.735226976630669,XGBClassifier,0.3621661721068249,0.3582074397665891,0.3585219507442546,0.3577164510224733,,4.0,"{7.0: 1350, 8.0: 1799, 10.0: 1574, 11.0: 2017}",0.3305160142348754,0.3358885575730039,0.3412424491309877,0.3169361341196651,,4.0,"{7.0: 900, 8.0: 450, 10.0: 674, 11.0: 224}",0.2633630289532294,0.2622687847490812,0.2633623605808322,0.2621633893184519,,4.0,"{7.0: 450, 8.0: 449, 10.0: 448, 11.0: 449}",,,,,,,,,,,,,,,,,,,
Memory_1_group_category_label,group_category_label,extended_features,classification,LGBMClassifier,62.0,6740.0,2248.0,1796.0,2026-02-13T00:33:40.983071,0.5897756939504124,LGBMClassifier,0.5850148367952522,0.5729324779647846,0.5717876928425599,0.5716721196620156,,4.0,"{7.0: 1350, 8.0: 1799, 10.0: 1574, 11.0: 2017}",0.5382562277580071,0.5357198421368179,0.5871059417832415,0.5290869399940247,,4.0,"{7.0: 900, 8.0: 450, 10.0: 674, 11.0: 224}",0.3858574610244988,0.3692967633054251,0.3858741371919963,0.3740235527792785,,4.0,"{7.0: 450, 8.0: 449, 10.0: 448, 11.0: 449}",,,,,,,,,,,,,,,,,,,
Memory_1_group_category_label,group_category_label,simple_features,classification,XGBClassifier,12.0,6740.0,2248.0,1796.0,2026-02-13T00:28:36.790042,0.6180833668106406,XGBClassifier,0.4491097922848664,0.4256626026826586,0.428038453937429,0.4213689809938871,,4.0,"{7.0: 1350, 8.0: 1799, 10.0: 1574, 11.0: 2017}",0.3678825622775801,0.3868435460033718,0.4323735192642833,0.3637250809565437,,4.0,"{7.0: 900, 8.0: 450, 10.0: 674, 11.0: 224}",0.3780623608017817,0.355169289797425,0.3780268707798635,0.3577982325064075,,4.0,"{7.0: 450, 8.0: 449, 10.0: 448, 11.0: 449}",,,,,,,,,,,,,,,,,,,
Memory_1_group_iteration_label,group_iteration_label,all_features,classification,LGBMClassifier,471.0,6468.0,2158.0,2158.0,2026-02-13T01:15:07.019335,0.646520989813096,LGBMClassifier,0.5909090909090909,0.6005617304243268,0.5908541031398498,0.5864580366093775,,5.0,"{1.0: 1295, 2.0: 1293, 3.0: 1294, 4.0: 1292, 5.0: 1294}",0.6190917516218721,0.626083874244577,0.619037337801839,0.6147409827289477,,5.0,"{1.0: 431, 2.0: 432, 3.0: 432, 4.0: 431, 5.0: 432}",0.3989805375347544,0.3881277070306392,0.3987683031869078,0.3874616903123113,,5.0,"{1.0: 432, 2.0: 432, 3.0: 432, 4.0: 430, 5.0: 432}",,,,,,,,,,,,,,,,,,,
Memory_1_group_iteration_label,group_iteration_label,complex_features,classification,CatBoostClassifier,372.0,6468.0,2158.0,2158.0,2026-02-13T01:04:35.089169,0.7513405092282289,CatBoostClassifier,0.4395485466914038,0.4500559217764743,0.4394865439316225,0.4359859588035187,,5.0,"{1.0: 1295, 2.0: 1293, 3.0: 1294, 4.0: 1292, 5.0: 1294}",0.4531974050046339,0.466229837560373,0.45328907794105,0.4481806955678821,,5.0,"{1.0: 431, 2.0: 432, 3.0: 432, 4.0: 431, 5.0: 432}",0.2497683039851714,0.2387182956406721,0.2497071490094745,0.237351862770582,,5.0,"{1.0: 432, 2.0: 432, 3.0: 432, 4.0: 430, 5.0: 432}",,,,,,,,,,,,,,,,,,,
Memory_1_group_iteration_label,group_iteration_label,distance_features,classification,LGBMClassifier,24.0,6468.0,2158.0,2158.0,2026-02-13T01:09:38.708945,0.6311594263826972,LGBMClassifier,0.8664192949907236,0.8672563344386306,0.8664135299955221,0.8662994966834047,,5.0,"{1.0: 1295, 2.0: 1293, 3.0: 1294, 4.0: 1292, 5.0: 1294}",0.8521779425393883,0.8546620707892936,0.8521461716937354,0.8523180876156499,,5.0,"{1.0: 431, 2.0: 432, 3.0: 432, 4.0: 431, 5.0: 432}",0.4017608897126969,0.3940340549783211,0.4016106804478898,0.3953207022103288,,5.0,"{1.0: 432, 2.0: 432, 3.0: 432, 4.0: 430, 5.0: 432}",,,,,,,,,,,,,,,,,,,
Memory_1_group_iteration_label,group_iteration_label,extended_features,classification,XGBClassifier,62.0,6468.0,2158.0,2158.0,2026-02-13T00:59:26.747132,0.7423713789455181,XGBClassifier,0.33426097711812,0.331764415541547,0.3341917922375932,0.3252671682358882,,5.0,"{1.0: 1295, 2.0: 1293, 3.0: 1294, 4.0: 1292, 5.0: 1294}",0.3257645968489342,0.3256664367017533,0.3258217324052591,0.3135860035807639,,5.0,"{1.0: 431, 2.0: 432, 3.0: 432, 4.0: 431, 5.0: 432}",0.2520852641334569,0.2433799755283118,0.2520004306632213,0.2384793745143618,,5.0,"{1.0: 432, 2.0: 432, 3.0: 432, 4.0: 430, 5.0: 432}",,,,,,,,,,,,,,,,,,,
Memory_1_group_iteration_label,group_iteration_label,simple_features,classification,XGBClassifier,12.0,6468.0,2158.0,2158.0,2026-02-13T00:54:25.783476,0.7347306925858434,XGBClassifier,0.3033395176252319,0.2975526553416406,0.3032705468598742,0.2938577781940789,,5.0,"{1.0: 1295, 2.0: 1293, 3.0: 1294, 4.0: 1292, 5.0: 1294}",0.3002780352177943,0.2958666937604167,0.3003265446420899,0.2861077635418694,,5.0,"{1.0: 431, 2.0: 432, 3.0: 432, 4.0: 431, 5.0: 432}",0.2567191844300278,0.2458390758156375,0.2566322136089578,0.2408445548414455,,5.0,"{1.0: 432, 2.0: 432, 3.0: 432, 4.0: 430, 5.0: 432}",,,,,,,,,,,,,,,,,,,
Memory_2_condition_label,condition_label,all_features,classification,LGBMClassifier,471.0,3597.0,1259.0,1259.0,2026-02-13T01:40:44.774494,0.4899671967342028,LGBMClassifier,0.9997219905476786,0.9997224535109632,0.9997217584863662,0.9997219901125632,,3.0,"{1.0: 1199, 2.0: 1198, 3.0: 1200}",1.0,1.0,1.0,1.0,,3.0,"{1.0: 419, 2.0: 420, 3.0: 420}",0.5401111993645751,0.5410589366940476,0.540163654960791,0.538817472210635,,3.0,"{1.0: 419, 2.0: 420, 3.0: 420}",,,,,,,,,,,,,,,,,,,
Memory_2_condition_label,condition_label,complex_features,classification,XGBClassifier,372.0,3597.0,1259.0,1259.0,2026-02-13T01:30:15.889302,0.4989497099343932,XGBClassifier,0.9405059772032248,0.940589043648484,0.9405038638982064,0.9405129197516556,,3.0,"{1.0: 1199, 2.0: 1198, 3.0: 1200}",0.932486100079428,0.9345374955670191,0.9324695988180476,0.932633538741222,,3.0,"{1.0: 419, 2.0: 420, 3.0: 420}",0.5242255758538522,0.5277878573653222,0.5242849566238588,0.523418127650408,,3.0,"{1.0: 419, 2.0: 420, 3.0: 420}",,,,,,,,,,,,,,,,,,,
Memory_2_condition_label,condition_label,distance_features,classification,RandomForestClassifier,24.0,3597.0,1259.0,1259.0,2026-02-13T01:35:16.350807,0.6412713051930325,RandomForestClassifier,0.4859605226577703,0.4885016634825792,0.4859839473134184,0.4848915508819987,,3.0,"{1.0: 1199, 2.0: 1198, 3.0: 1200}",0.4646544876886417,0.4648590096706412,0.4645982498011137,0.4626364390227546,,3.0,"{1.0: 419, 2.0: 420, 3.0: 420}",0.3216838760921366,0.3234546031313338,0.3216634466037807,0.3213218421163237,,3.0,"{1.0: 419, 2.0: 420, 3.0: 420}",,,,,,,,,,,,,,,,,,,
Memory_2_condition_label,condition_label,extended_features,classification,LGBMClassifier,62.0,3597.0,1259.0,1259.0,2026-02-13T01:25:09.387742,0.5291640151594921,LGBMClassifier,0.5190436474840144,0.5175609095627677,0.5189961186198416,0.5166067821554109,,3.0,"{1.0: 1199, 2.0: 1198, 3.0: 1200}",0.505957108816521,0.5067649556813644,0.5059722695760881,0.5026334625789572,,3.0,"{1.0: 419, 2.0: 420, 3.0: 420}",0.4821286735504368,0.4810252155603199,0.4821494866840929,0.4806871808530763,,3.0,"{1.0: 419, 2.0: 420, 3.0: 420}",,,,,,,,,,,,,,,,,,,
Memory_2_condition_label,condition_label,simple_features,classification,CatBoostClassifier,12.0,3597.0,1259.0,1259.0,2026-02-13T01:20:07.789116,0.548562911204189,CatBoostClassifier,0.5287739783152627,0.5274416367110634,0.5287153252053085,0.5251505347775598,,3.0,"{1.0: 1199, 2.0: 1198, 3.0: 1200}",0.5178713264495631,0.5174561229772788,0.517895973027238,0.5120244370941718,,3.0,"{1.0: 419, 2.0: 420, 3.0: 420}",0.47736298649722,0.4709524611562592,0.4774084176232147,0.466587236856633,,3.0,"{1.0: 419, 2.0: 420, 3.0: 420}",,,,,,,,,,,,,,,,,,,
Memory_2_group_iteration_label,group_iteration_label,all_features,classification,LGBMClassifier,472.0,3597.0,1258.0,1260.0,2026-02-13T02:06:09.986951,0.6596466294417986,LGBMClassifier,1.0,1.0,1.0,1.0,,6.0,"{1.0: 600, 2.0: 600, 3.0: 600, 4.0: 599, 5.0: 600, 6.0: 598}",1.0,1.0,1.0,1.0,,6.0,"{1.0: 210, 2.0: 210, 3.0: 210, 4.0: 210, 5.0: 210, 6.0: 208}",0.3642857142857142,0.3623908677764715,0.3642857142857142,0.3614251054613336,,6.0,"{1.0: 210, 2.0: 210, 3.0: 210, 4.0: 210, 5.0: 210, 6.0: 210}",,,,,,,,,,,,,,,,,,,
Memory_2_group_iteration_label,group_iteration_label,complex_features,classification,LGBMClassifier,373.0,3597.0,1258.0,1260.0,2026-02-13T01:55:57.294352,0.6971377663741805,LGBMClassifier,0.5537948290241869,0.5641441795089261,0.5538691731357043,0.5458957532692331,,6.0,"{1.0: 600, 2.0: 600, 3.0: 600, 4.0: 599, 5.0: 600, 6.0: 598}",0.5906200317965024,0.5953829978378854,0.5908043345543345,0.5882363882006049,,6.0,"{1.0: 210, 2.0: 210, 3.0: 210, 4.0: 210, 5.0: 210, 6.0: 208}",0.2873015873015873,0.27387361125483,0.2873015873015873,0.2729912453204936,,6.0,"{1.0: 210, 2.0: 210, 3.0: 210, 4.0: 210, 5.0: 210, 6.0: 210}",,,,,,,,,,,,,,,,,,,
Memory_2_group_iteration_label,group_iteration_label,distance_features,classification,LGBMClassifier,25.0,3597.0,1258.0,1260.0,2026-02-13T02:00:57.887800,0.7058817491768399,LGBMClassifier,0.5087572977481234,0.5104814807633352,0.5087548769812688,0.5081966022591496,,6.0,"{1.0: 600, 2.0: 600, 3.0: 600, 4.0: 599, 5.0: 600, 6.0: 598}",0.4976152623211446,0.5013233092136558,0.4977335164835164,0.49646082137845,,6.0,"{1.0: 210, 2.0: 210, 3.0: 210, 4.0: 210, 5.0: 210, 6.0: 208}",0.3238095238095238,0.3240347454092819,0.3238095238095238,0.3209178167869229,,6.0,"{1.0: 210, 2.0: 210, 3.0: 210, 4.0: 210, 5.0: 210, 6.0: 210}",,,,,,,,,,,,,,,,,,,
Memory_2_group_iteration_label,group_iteration_label,extended_features,classification,XGBClassifier,63.0,3597.0,1258.0,1260.0,2026-02-13T01:50:55.244629,0.7411005754139444,XGBClassifier,0.5401723658604393,0.5418307503814804,0.5402138923475208,0.5368931632430556,,6.0,"{1.0: 600, 2.0: 600, 3.0: 600, 4.0: 599, 5.0: 600, 6.0: 598}",0.5659777424483307,0.5704927306541806,0.5660943223443224,0.5652839138621566,,6.0,"{1.0: 210, 2.0: 210, 3.0: 210, 4.0: 210, 5.0: 210, 6.0: 208}",0.2634920634920635,0.2659491540113836,0.2634920634920635,0.2627229941973992,,6.0,"{1.0: 210, 2.0: 210, 3.0: 210, 4.0: 210, 5.0: 210, 6.0: 210}",,,,,,,,,,,,,,,,,,,
Memory_2_group_iteration_label,group_iteration_label,simple_features,classification,LGBMClassifier,13.0,3597.0,1258.0,1260.0,2026-02-13T01:45:54.100077,0.7473894889911111,LGBMClassifier,0.3547400611620795,0.352425157410036,0.3547913064571262,0.3448640626422474,,6.0,"{1.0: 600, 2.0: 600, 3.0: 600, 4.0: 599, 5.0: 600, 6.0: 598}",0.3863275039745628,0.3778828140100782,0.3865613553113553,0.3785898244239322,,6.0,"{1.0: 210, 2.0: 210, 3.0: 210, 4.0: 210, 5.0: 210, 6.0: 208}",0.2650793650793651,0.2533548069898194,0.2650793650793651,0.2548262721953727,,6.0,"{1.0: 210, 2.0: 210, 3.0: 210, 4.0: 210, 5.0: 210, 6.0: 210}",,,,,,,,,,,,,,,,,,,
Paris_experiment_ready_data_fixations_TEXT_TYPE_2_label,TEXT_TYPE_2_label,all_features,classification,LGBMClassifier,463.0,1440.0,471.0,479.0,2026-02-13T02:31:45.696886,0.2192461197339246,LGBMClassifier,1.0,1.0,1.0,1.0,,4.0,"{0: 487, 1: 256, 2: 220, 3: 477}",1.0,1.0,1.0,1.0,,4.0,"{0: 155, 1: 93, 2: 68, 3: 155}",0.8434237995824635,0.7582757175780432,0.7558362884160756,0.7439009338873576,,4.0,"{0: 160, 1: 94, 2: 72, 3: 153}",,,,,,,,,,,,,,,,,,,
